depth,seed,month_index,layer,strength_raw,strength,polar_shift_raw,polar_shift_rad,phase_raw,phase_shift_rad,phase_shift_deg,fixed_phase_rad,learned_phase_unwrapped_rad,learned_phase_wrapped_rad
6,42,11,5,-0.9212449844601391,0.27351414878044134,-0.11987716064666135,-0.1874057555649695,0.6102866866338815,0.14250496583373598,8.164933101929066,5.759586531581287,5.902091497415023,5.902091497415023
6,42,0,6,-0.32865471713495054,0.6826885370984875,-0.142301883342938,-0.2220306012949797,-1.3261090100951918,-0.22731913370202894,-13.024426963696332,0.0,-0.22731913370202894,6.055866173477558
6,42,1,6,-0.45380990637593893,0.5749742880086298,-0.16993568227322886,-0.26439416166559104,0.26232858729069225,0.06714427701911559,3.8470836916525672,0.5235987755982988,0.5907430526174144,0.5907430526174144
6,42,2,6,-0.5764006575435555,0.4799555668889671,0.050482065044782296,0.07922974971477183,-0.08469066014983645,-0.022119105097121252,-1.2673313686713545,1.0471975511965976,1.0250784460994764,1.0250784460994764
6,42,3,6,-0.5955608838443527,0.4661167370951693,0.1960387770209697,0.30405190707598134,-1.2482988879500434,-0.22195507448544585,-12.71708900952787,1.5707963267948966,1.3488412523094506,1.3488412523094506
6,42,4,6,-0.7531656523125844,0.3629662603329137,0.3149631749719249,0.4790073092185824,-0.8072670728808905,-0.174902904444409,-10.021198249244565,2.0943951023931953,1.9194921979487862,1.9194921979487862
6,42,5,6,-0.2515330666351458,0.753640774221507,0.02612700754151609,0.041030871729491845,-0.17053022745491728,-0.044216920238568845,-2.533442912736588,2.6179938779914944,2.5737769577529255,2.5737769577529255
6,42,6,6,-0.4160231736618228,0.6064251094707123,-0.06261254498783696,-0.09822323335681254,0.7849224901672499,0.17161552420597598,9.832845235927643,3.141592653589793,3.313208177795769,3.313208177795769
6,42,7,6,-0.5286622328853777,0.5156421693490232,0.11101332153582383,0.17366648369195234,-0.2280643316410528,-0.058693007186895,-3.362861598740092,3.665191429188092,3.606498422001197,3.606498422001197
6,42,8,6,-0.4859213228852359,0.5490267524317424,-0.23801399931977427,-0.3669678885966208,-0.0792345364647337,-0.020700251761093365,-1.1860370607688995,4.1887902047863905,4.168089953025297,4.168089953025297
6,42,9,6,-0.22760978453375802,0.7762409716045848,0.11901911660183084,0.18607699215565346,-0.851829967677906,-0.18117153244425543,-10.3803641769733,4.71238898038469,4.531217447940434,4.531217447940434
6,42,10,6,-0.9368604545331352,0.2662235382365288,0.16681655283303468,0.25963096821114007,1.160405399739973,0.21498231496873346,12.31757931766057,5.235987755982989,5.450970070951723,5.450970070951723
6,42,11,6,-0.3024069160620251,0.7064862772880466,-0.07498833161289649,-0.11757110119472333,0.16326156570182423,0.042366032267786485,2.4273948436592256,5.759586531581287,5.801952563849073,5.801952563849073
6,43,0,1,-0.3841959264888157,0.633654166763453,-0.2127287851050564,-0.3292026501600158,0.30685057408887034,0.07790344539345556,4.463538630572879,0.0,0.07790344539345556,0.07790344539345556
6,43,1,1,-0.18253018152839678,0.8194702980975401,0.10831320985752149,0.16947576079000332,-0.21528600933976857,-0.05550683863767791,-3.1803075880526324,0.5235987755982988,0.4680919369606209,0.4680919369606209
6,43,2,1,-0.5007711122856886,0.5372766193753951,-0.16163001633784044,-0.2516998197818159,-0.42709340330308354,-0.10547618912062451,-6.043340475735475,1.0471975511965976,0.9417213620759731,0.9417213620759731
6,43,3,1,-0.3743958161249139,0.6421693101915438,0.4437797611440233,0.6546648283817958,-0.3897649051336078,-0.0971688159320251,-5.567363053188591,1.5707963267948966,1.4736275108628714,1.4736275108628714
6,43,4,1,-0.3915690447380321,0.6272879006833237,0.06217296817759174,0.0975354287295546,0.5921588030478883,0.13913235922759046,7.971696977438987,2.0943951023931953,2.2335274616207856,2.2335274616207856
6,43,5,1,-0.2955447041737972,0.7127698650045691,0.051405854134281184,0.08067707464667233,0.16417159869588752,0.042598004991583456,2.440685901694946,2.6179938779914944,2.660591882983078,2.660591882983078
6,43,6,1,-0.5823755758975249,0.475610096629012,0.1505194828289412,0.23466591576082002,-0.35375748685165365,-0.08893420891489444,-5.095554825158192,3.141592653589793,3.0526584446748988,3.0526584446748988
6,43,7,1,-0.5035688529695486,0.5350807595837607,0.1827504096487807,0.28391003852796387,-0.438071813743892,-0.10787310207803831,-6.180673472055505,3.665191429188092,3.5573183271100537,3.5573183271100537
6,43,8,1,-0.6033046901935166,0.46060306356325553,-0.025585796016810006,-0.04018130678139065,-0.255559844466632,-0.06548593284843528,-3.752067569692463,4.1887902047863905,4.123304271937955,4.123304271937955
