region,date,year,month,precip_mm,pet_mm,water_balance,water_balance_1m,water_balance_3m,water_balance_6m,water_balance_9m,water_balance_12m,SPEI_1m,SPEI_3m,SPEI_6m,SPEI_9m,SPEI_12m
Napak,2017-10-01,2017,10,111.1262736,422.094462,-310.9681884,-310.9681884,-811.7388623,-1584.878816,-2917.078356,-4250.524429,0.2633347437,0.7827227607,1.197707222,0.3821123769,-0.6389407725
Napak,2017-11-01,2017,11,61.82942797,416.3067248,-354.4772969,-354.4772969,-928.7377401,-1680.988338,-2808.226424,-4207.635306,-0.1555346671,0.3297794162,0.938283441,0.7040217759,-0.4920372349
Napak,2017-12-01,2017,12,0.07351210091,473.9503095,-473.8767974,-473.8767974,-1139.322283,-1798.903398,-2825.465585,-4224.524383,-1.305013482,-0.4854665827,0.6200010251,0.6530401556,-0.549885587
Napak,2018-01-01,2018,1,0.428141806,477.7848465,-477.3567047,-477.3567047,-1305.710799,-2117.449661,-2890.589615,-4222.789154,-1.338515127,-1.129614394,-0.2398354892,0.4604479135,-0.5439420952
Napak,2018-02-01,2018,2,11.22897154,473.0887703,-461.8597988,-461.8597988,-1413.093301,-2341.831041,-3094.081639,-4221.319725,-1.189323842,-1.545329403,-0.84549729,-0.141342006,-0.5389090153
Napak,2018-03-01,2018,3,144.568674,405.0204851,-260.4518111,-260.4518111,-1199.668315,-2338.990597,-2998.571713,-4025.133899,0.7496642947,-0.7190870587,-0.8378302177,0.1411108873,0.1330653699
Napak,2018-04-01,2018,4,264.5172488,393.8494536,-129.3322048,-129.3322048,-851.6438147,-2157.354614,-2969.093476,-3742.23343,2.011974514,0.6282368121,-0.3475489964,0.228287305,1.102054176
Napak,2018-05-01,2018,5,224.0831047,351.4116192,-127.3285146,-127.3285146,-517.1125305,-1930.205831,-2858.943571,-3611.194169,2.031264372,1.923323753,0.2655827202,0.5540352189,1.55088898
Napak,2018-06-01,2018,6,171.8477148,350.6370419,-178.7893271,-178.7893271,-435.4500465,-1635.118361,-2774.440644,-3434.021759,1.535842587,2.239467628,1.06209805,0.8039369556,2.157738741
Napak,2018-07-01,2018,7,73.55517557,353.5596231,-280.0044475,-280.0044475,-586.1222891,-1437.766104,-2743.476903,-3555.215765,0.5614278182,1.656162978,1.594801448,0.8955064768,1.742625838
Napak,2018-08-01,2018,8,124.1128705,384.5867796,-260.473909,-260.473909,-719.2676836,-1236.380214,-2649.473515,-3578.211255,0.7494515545,1.140710852,2.138392636,1.173504062,1.663861839
Napak,2018-09-01,2018,9,41.2136115,430.0826778,-388.8690663,-388.8690663,-929.3474229,-1364.797469,-2564.465784,-3703.788067,-0.4866299419,0.3274191222,1.791762153,1.424898661,1.233736979
Napak,2018-10-01,2018,10,79.44960025,433.6200756,-354.1704754,-354.1704754,-1003.513451,-1589.63574,-2441.279555,-3746.990354,-0.1525808458,0.04029663567,1.184867088,1.789199088,1.085760793
Napak,2018-11-01,2018,11,11.60534025,439.5942658,-427.9889256,-427.9889256,-1171.028467,-1890.296151,-2407.408681,-3820.501982,-0.8632433218,-0.6082122499,0.3733089895,1.889365914,0.8339692513
Napak,2018-12-01,2018,12,36.44525413,456.9346472,-420.4893931,-420.4893931,-1202.648794,-2131.996217,-2567.446263,-3767.114578,-0.7910440774,-0.7306255313,-0.2791003032,1.416084446,1.016831433
Napak,2019-01-01,2019,1,1.444163513,479.6534461,-478.2092826,-478.2092826,-1326.687601,-2330.201052,-2916.323341,-3767.967156,-1.346723036,-1.210822891,-0.8141050236,0.3843451919,1.013911189
Napak,2019-02-01,2019,2,3.908625836,486.4973795,-482.5887537,-482.5887537,-1381.287429,-2552.315897,-3271.58358,-3788.696111,-1.388884931,-1.422197813,-1.413648876,-0.6662710778,0.9429105109
Napak,2019-03-01,2019,3,13.07686099,498.7395468,-485.6626858,-485.6626858,-1446.460722,-2649.109516,-3578.456939,-4013.906985,-1.418478187,-1.674506294,-1.674919209,-1.573792123,0.1715197208
Napak,2019-04-01,2019,4,59.22648022,481.0255574,-421.7990772,-421.7990772,-1390.050517,-2716.738118,-3720.251569,-4306.373858,-0.8036526237,-1.456122772,-1.857465822,-1.993123443,-0.8302358652
Napak,2019-05-01,2019,5,149.6193758,437.5607418,-287.941366,-287.941366,-1195.403129,-2576.690558,-3747.719026,-4466.986709,0.4850177862,-0.7025750419,-1.479442221,-2.074353352,-1.380365936
Napak,2019-06-01,2019,6,171.3661919,345.1944126,-173.8282206,-173.8282206,-883.5686638,-2330.029386,-3532.67818,-4462.025603,1.583603982,0.504644619,-0.8136416533,-1.438409933,-1.363373187
Napak,2019-07-01,2019,7,147.6576672,360.5897637,-212.9320966,-212.9320966,-674.7016831,-2064.7522,-3391.439801,-4394.953252,1.207144476,1.313241338,-0.09759178158,-1.020723622,-1.133637416
Napak,2019-08-01,2019,8,149.331717,366.9274763,-217.5957593,-217.5957593,-604.3560765,-1799.759205,-3181.046635,-4352.075102,1.162246621,1.585573646,0.6176909853,-0.3985248529,-0.9867714633
Napak,2019-09-01,2019,9,121.6204255,389.130983,-267.5105575,-267.5105575,-698.0384133,-1581.607077,-3028.067799,-4230.716593,0.6817085718,1.22289674,1.206538469,0.05388168168,-0.5710951058
Napak,2019-10-01,2019,10,162.862806,365.8247522,-202.9619462,-202.9619462,-688.068263,-1362.769946,-2752.820463,-4079.508064,1.303128769,1.261494659,1.797234948,0.867874631,-0.05317665737
Napak,2019-11-01,2019,11,88.96619364,408.9856832,-320.0194896,-320.0194896,-790.4919932,-1394.84807,-2590.251199,-3971.538628,0.1761963645,0.8649767798,1.710648021,1.348643079,0.3166395368
Napak,2019-12-01,2019,12,71.55057561,422.9383469,-351.3877712,-351.3877712,-874.369207,-1572.40762,-2455.976284,-3902.437006,-0.125791291,0.5402589154,1.231370118,1.745736236,0.5533259524
Napak,2020-01-01,2020,1,45.02252474,458.4248661,-413.4023413,-413.4023413,-1084.809602,-1772.877865,-2447.579548,-3837.630065,-0.7228158533,-0.2744290386,0.6902504866,1.770568025,0.7753022565
Napak,2020-02-01,2020,2,30.26631655,468.1682287,-437.9019122,-437.9019122,-1202.692025,-1993.184018,-2597.540094,-3792.943223,-0.9586772892,-0.7307928921,0.0955887486,1.327087522,0.9283633288
Napak,2020-03-01,2020,3,100.6405555,440.9601978,-340.3196422,-340.3196422,-1191.623896,-2065.993103,-2764.031516,-3647.60018,-0.01923657561,-0.6879443157,-0.1009412908,0.8347200201,1.426191355
Napak,2020-04-01,2020,4,168.5567303,438.4501698,-269.8934395,-269.8934395,-1048.114994,-2132.924596,-2820.992859,-3495.694542,0.6587681712,-0.1323714487,-0.2816062318,0.6662674127,1.946497535
Napak,2020-05-01,2020,5,134.7585916,363.9594897,-229.2008981,-229.2008981,-839.4139798,-2042.106005,-2832.597998,-3436.954074,1.050522023,0.6755827562,-0.03646400248,0.631947367,2.147694995
Napak,2020-06-01,2020,6,167.0843452,350.925417,-183.8410718,-183.8410718,-682.9354093,-1874.559305,-2748.928512,-3446.966925,1.487208602,1.281365721,0.415786696,0.8793843534,2.113399044
Napak,2020-07-01,2020,7,204.8167905,341.7311759,-136.9143854,-136.9143854,-549.9563553,-1598.071349,-2682.880951,-3370.949214,1.938979603,1.796173885,1.162097257,1.074707765,2.373774402
Napak,2020-08-01,2020,8,200.0051762,345.9031978,-145.8980216,-145.8980216,-466.6534787,-1306.067459,-2508.759483,-3299.251476,1.852492646,2.11866829,1.950289229,1.589639714,2.619353017
Napak,2020-09-01,2020,9,198.5279288,373.2068095,-174.6788807,-174.6788807,-457.4912876,-1140.426697,-2332.050593,-3206.4198,1.575414536,2.154138318,2.397395321,2.112223485,2.937319459
Napak,2020-10-01,2020,10,169.6956509,369.6100508,-199.9143998,-199.9143998,-520.4913021,-1070.447657,-2118.562651,-3203.372253,1.332468004,1.910243353,2.586286357,2.743574478,2.947757894
Napak,2020-11-01,2020,11,37.42414728,403.5571881,-366.1330408,-366.1330408,-740.7263213,-1207.3798,-2046.79378,-3249.485805,-0.267746449,1.057637003,2.21667205,2.955817605,2.789810065
Napak,2020-12-01,2020,12,4.988931385,444.8405885,-439.8516571,-439.8516571,-1005.899098,-1463.390385,-2146.325795,-3337.94969,-0.9774478073,0.03106096672,1.525635065,2.66147013,2.486804152
Napak,2021-01-01,2021,1,2.642600633,463.9324178,-461.2898172,-461.2898172,-1267.274515,-1787.765817,-2337.722172,-3385.837166,-1.183836534,-0.980814172,0.6500641581,2.09545084,2.322780288
Napak,2021-02-01,2021,2,2.13364205,484.8368088,-482.7031668,-482.7031668,-1383.844641,-2124.570962,-2591.224441,-3430.638421,-1.389986406,-1.432097669,-0.2590576728,1.345764895,2.169327329
Napak,2021-03-01,2021,3,13.63133881,474.6777192,-461.0463804,-461.0463804,-1405.039364,-2410.938462,-2868.42975,-3551.365159,-1.181492928,-1.514149814,-1.032035608,0.5259816061,1.755814908
Napak,2021-04-01,2021,4,66.68268235,425.1477048,-358.4650225,-358.4650225,-1302.21457,-2569.489085,-3089.980387,-3639.936742,-0.1939251639,-1.116079275,-1.460003632,-0.129213314,1.452440111
Napak,2021-05-01,2021,5,173.5646977,388.0703235,-214.5056259,-214.5056259,-1034.017029,-2417.86167,-3158.587991,-3625.24147,1.191995848,-0.07779332319,-1.050723088,-0.3321075797,1.50277426
Napak,2021-06-01,2021,6,39.2104267,409.8066875,-370.5962608,-370.5962608,-943.5669091,-2348.606274,-3354.505371,-3811.996659,-0.3107146087,0.2723705457,-0.8637853475,-0.9114968959,0.8631016285
Napak,2021-07-01,2021,7,143.1735194,368.0749874,-224.901468,-224.901468,-810.0033546,-2112.217924,-3379.492439,-3899.983741,1.09191335,0.7894415144,-0.225713715,-0.9853915158,0.5617288583
Napak,2021-08-01,2021,8,79.1463847,408.6260736,-329.4796889,-329.4796889,-924.9774176,-1958.994446,-3342.839087,-4083.565409,0.08512145536,0.3443369323,0.1878750047,-0.8769960253,-0.06707384749
Napak,2021-09-01,2021,9,190.9526096,385.6452062,-194.6925966,-194.6925966,-749.0737534,-1692.640663,-3097.680027,-4103.579125,1.382739171,1.02532119,0.9068308849,-0.1519835716,-0.135624694
Napak,2021-10-01,2021,10,60.5140356,419.802745,-359.2887094,-359.2887094,-883.4609949,-1693.464349,-2995.678919,-4262.953434,-0.2018549348,0.5050614428,0.9046075466,0.1496657872,-0.6815125192
Napak,2021-11-01,2021,11,2.934551962,443.2732364,-440.3386845,-440.3386845,-994.3199905,-1919.297408,-2953.314437,-4337.159078,-0.9821365009,0.07588771751,0.2950272993,0.2749508866,-0.9356811965
Napak,2021-12-01,2021,12,1.188550805,456.0457496,-454.8571988,-454.8571988,-1254.484593,-2003.558346,-2947.125255,-4352.16462,-1.121908649,-0.9312999346,0.06758582659,0.2932542435,-0.9870780781
Napak,2022-01-01,2022,1,43.06300901,484.0065299,-440.9435209,-440.9435209,-1336.139404,-2219.600399,-3029.603754,-4331.818323,-0.9879593615,-1.247414107,-0.5155660329,0.0493393811,-0.9173880794
Napak,2022-02-01,2022,2,5.493055814,473.6647958,-468.17174,-468.17174,-1363.97246,-2358.29245,-3283.269868,-4317.286897,-1.250089947,-1.355165544,-0.8899307754,-0.7008311059,-0.867615133
Napak,2022-03-01,2022,3,13.37245835,484.6998149,-471.3273565,-471.3273565,-1380.442617,-2634.92721,-3384.000964,-4327.567873,-1.280469592,-1.418927252,-1.636637597,-0.9987246398,-0.9028294639
Napak,2022-04-01,2022,4,219.4684612,455.7738718,-236.3054106,-236.3054106,-1175.804507,-2511.943911,-3395.404906,-4205.408261,0.9821257011,-0.626701961,-1.304674729,-1.032449685,-0.4844091739
Napak,2022-05-01,2022,5,159.9633783,385.7610809,-225.7977026,-225.7977026,-933.4304697,-2297.402929,-3291.72292,-4216.700337,1.083285151,0.3116122278,-0.7255746384,-0.7258294399,-0.5230867199
Napak,2022-06-01,2022,6,76.35878278,379.4074613,-303.0486785,-303.0486785,-765.1517917,-2145.594409,-3400.079002,-4149.152755,0.3395771805,0.9630775125,-0.3158052453,-1.046272456,-0.2917231903
Napak,2022-07-01,2022,7,90.66616704,355.2721486,-264.6059816,-264.6059816,-793.4523626,-1969.25687,-3305.396274,-4188.857269,0.7096714059,0.8535161603,0.1601741418,-0.7662658486,-0.4277188263
Napak,2022-08-01,2022,8,151.8337445,371.5475075,-219.7137629,-219.7137629,-787.368423,-1720.798893,-3084.771352,-4079.091343,1.141856248,0.8770692064,0.8308247367,-0.1138085608,-0.05174930692
Napak,2022-09-01,2022,9,80.73267539,414.4294302,-333.6967548,-333.6967548,-818.0164994,-1583.168291,-2963.610908,-4218.095501,0.04452306093,0.7584198443,1.20232436,0.2445009815,-0.5278654253
Napak,2022-10-01,2022,10,18.58619214,452.5462872,-433.960095,-433.960095,-987.3706128,-1780.822975,-2956.627483,-4292.766887,-0.9207287613,0.1027911752,0.6688046347,0.2651531683,-0.7836293586
Napak,2022-11-01,2022,11,8.759419381,434.5731542,-425.8137348,-425.8137348,-1193.470585,-1980.839008,-2914.269477,-4278.241937,-0.8423023988,-0.6950934908,0.1289110375,0.3904191129,-0.7338785975
Napak,2022-12-01,2022,12,7.607112801,451.1368181,-443.5297053,-443.5297053,-1303.303535,-2121.320034,-2886.471826,-4266.914444,-1.012856988,-1.120295038,-0.2502826005,0.472625511,-0.6950797421
Napak,2023-01-01,2023,1,0.3631352978,483.9437009,-483.5805656,-483.5805656,-1352.924006,-2340.294618,-3133.746981,-4309.551488,-1.398433269,-1.312393136,-0.8413500991,-0.2586448994,-0.8411198639
Napak,2023-02-01,2023,2,0.3042411537,494.6253384,-494.3210972,-494.3210972,-1421.431368,-2614.901953,-3402.270376,-4335.700845,-1.501834151,-1.577608961,-1.582584389,-1.052753038,-0.9306864684
Napak,2023-03-01,2023,3,98.98551154,480.0895502,-381.1040387,-381.1040387,-1359.005701,-2662.309237,-3480.325736,-4245.477528,-0.4118747314,-1.335937496,-1.710548576,-1.28358729,-0.6216541602
Napak,2023-04-01,2023,4,140.2306397,431.3955212,-291.1648815,-291.1648815,-1166.590017,-2519.514023,-3506.884636,-4300.336998,0.4539844673,-0.5910294666,-1.325108366,-1.36213031,-0.8095584548
Napak,2023-05-01,2023,5,39.04231774,429.1705077,-390.12819,-390.12819,-1062.39711,-2483.828478,-3677.299063,-4464.667486,-0.4987517341,-0.1876624876,-1.228784101,-1.866099373,-1.372422147
Napak,2023-06-01,2023,6,112.4857576,432.5251445,-320.0393869,-320.0393869,-1001.332458,-2360.33816,-3663.641695,-4481.658194,0.1760048093,0.04874001562,-0.8954526605,-1.82571024,-1.430618609
Napak,2023-07-01,2023,7,71.69537159,398.3451094,-326.6497378,-326.6497378,-1036.817315,-2203.407332,-3556.331338,-4543.701951,0.112365864,-0.08863420374,-0.4718568708,-1.508359761,-1.64313047
Napak,2023-08-01,2023,8,34.36998901,462.6451726,-428.2751835,-428.2751835,-1074.964308,-2137.361418,-3558.792786,-4752.263371,-0.8659991746,-0.2363144822,-0.2935823319,-1.515639039,-2.357493661
Napak,2023-09-01,2023,9,119.081123,442.6032699,-323.522147,-323.522147,-1078.447068,-2079.779527,-3438.785228,-4742.088763,0.1424757001,-0.2497974575,-0.1381543179,-1.160738942,-2.322643661
Napak,2023-10-01,2023,10,107.3387688,447.3358709,-339.997102,-339.997102,-1091.794433,-2128.611747,-3295.201765,-4648.12577,-0.01613142725,-0.3014697462,-0.2699647679,-0.7361174779,-2.000802243
Napak,2023-11-01,2023,11,88.59914048,410.0668253,-321.4676848,-321.4676848,-984.9869338,-2059.951242,-3122.348352,-4543.77972,0.1622543482,0.1120192256,-0.08463278879,-0.2249355686,-1.643396846
Napak,2023-12-01,2023,12,9.106416322,444.8554435,-435.7490272,-435.7490272,-1097.213814,-2175.660882,-3176.993341,-4535.999042,-0.937951108,-0.3224500566,-0.3969622216,-0.3865379874,-1.616746519
Napak,2024-01-01,2024,1,8.607890215,454.1796433,-445.5717531,-445.5717531,-1202.788465,-2294.582898,-3331.400212,-4497.99023,-1.032516122,-0.7311662465,-0.7179626631,-0.8431676737,-1.486558988
Napak,2024-02-01,2024,2,13.16672255,489.6541779,-476.4874554,-476.4874554,-1357.808236,-2342.79517,-3417.759478,-4480.156588,-1.33014672,-1.331301689,-0.8480997156,-1.098559185,-1.425475317
Napak,2024-03-01,2024,3,21.29168702,502.3730885,-481.0814015,-481.0814015,-1403.14061,-2500.354424,-3578.801492,-4580.133951,-1.374373402,-1.506799076,-1.273391787,-1.574811076,-1.767917115
Napak,2024-04-01,2024,4,178.043417,410.8648412,-232.8214242,-232.8214242,-1190.390281,-2393.178746,-3484.973179,-4521.790493,1.015666617,-0.6831685645,-0.9840976663,-1.29733124,-1.568079493
Napak,2024-05-01,2024,5,125.052826,394.2613628,-269.2085369,-269.2085369,-983.1113626,-2340.919598,-3325.906532,-4400.87084,0.665361842,0.1192802141,-0.8430370769,-0.8269211332,-1.153906301
Napak,2024-06-01,2024,6,46.63996493,399.5439309,-352.903966,-352.903966,-854.9339271,-2258.074537,-3355.288351,-4433.735419,-0.1403879499,0.6154996429,-0.6194174121,-0.9138124138,-1.266473839
Napak,2024-07-01,2024,7,184.0852335,400.1239696,-216.0387362,-216.0387362,-838.151239,-2028.54152,-3231.329985,-4323.124418,1.177236341,0.6804712649,0.0001499537729,-0.5472285364,-0.887609772
Napak,2024-08-01,2024,8,180.0558695,370.1013838,-190.0455144,-190.0455144,-758.9882165,-1742.099579,-3099.907815,-4084.894749,1.427477403,0.9869388554,0.7733288246,-0.158571841,-0.07162709362
Napak,2024-09-01,2024,9,44.77129226,432.4185278,-387.6472355,-387.6472355,-793.731486,-1648.665413,-3051.806023,-4149.019837,-0.4748671737,0.8524355766,1.025531148,-0.0163197133,-0.2912679204
Napak,2024-10-01,2024,10,92.90660456,428.2590074,-335.3524028,-335.3524028,-913.0451527,-1751.196392,-2941.586673,-4144.375138,0.02858386325,0.3905308795,0.7487742386,0.3096335738,-0.2753589275
Napak,2024-11-01,2024,11,79.44465037,430.1575339,-350.7128836,-350.7128836,-1073.712522,-1832.700738,-2815.812101,-4173.620337,-0.1192940352,-0.2314683816,0.5287734995,0.6815885435,-0.3755293876
Napak,2024-12-01,2024,12,2.358412001,472.9059983,-470.5475863,-470.5475863,-1156.612873,-1950.344359,-2805.278286,-4208.418896,-1.272962614,-0.5524044696,0.2112237679,0.7127403484,-0.4947211809
Napak,2025-01-01,2025,1,1.290818821,473.3622934,-472.0714746,-472.0714746,-1293.331944,-2206.377097,-3044.528336,-4234.918617,-1.28763334,-1.081691543,-0.4798730138,0.00520269632,-0.5854878506
Napak,2025-02-01,2025,2,0.1225052479,506.6354774,-506.5129722,-506.5129722,-1449.132033,-2522.844555,-3281.832771,-4264.944134,-1.619207355,-1.684847868,-1.334098309,-0.69658116,-0.6883310509
Napak,2025-03-01,2025,3,62.06502752,489.9010725,-427.836045,-427.836045,-1406.420492,-2563.033364,-3356.76485,-4211.698778,-0.8617715151,-1.519496638,-1.442578018,-0.9181788865,-0.50595541
Napak,2025-04-01,2025,4,157.0502015,441.8519241,-284.8017226,-284.8017226,-1219.15074,-2512.482684,-3425.527837,-4263.679076,0.5152436539,-0.794510302,-1.306129013,-1.121532666,-0.6839979823
Napak,2025-05-01,2025,5,132.661374,395.3534077,-262.6920337,-262.6920337,-975.3298013,-2424.461834,-3498.174356,-4257.162573,0.7280973003,0.149405344,-1.068538592,-1.336371274,-0.6616776989
Napak,2025-06-01,2025,6,39.25558656,400.7145846,-361.458998,-361.458998,-908.9527543,-2315.373246,-3471.986119,-4265.717605,-0.2227486632,0.4063739768,-0.7740810445,-1.258924418,-0.6909803376
Napak,2025-07-01,2025,7,104.7254609,378.3796624,-273.6542016,-273.6542016,-897.8052332,-2116.955973,-3410.287917,-4323.33307,0.6225626901,0.4495299076,-0.2385029006,-1.076463431,-0.8883244465
Napak,2025-08-01,2025,8,172.6318178,365.5908114,-192.9589936,-192.9589936,-828.0721932,-1803.401994,-3252.534028,-4326.246549,1.399428854,0.7194907566,0.6078581812,-0.6099355587,-0.8983036762
Napak,2025-09-01,2025,9,62.46653989,430.4107393,-367.9441994,-367.9441994,-834.5573945,-1743.510149,-3149.930641,-4306.543513,-0.2851827735,0.6943842868,0.7695213421,-0.3065050709,-0.8308169679
Napak,2025-10-01,2025,10,130.7301766,411.8455915,-281.1154148,-281.1154148,-842.0186078,-1739.823841,-2958.974581,-4252.306525,0.5507323513,0.6654993355,0.7794716144,0.2582120607,-0.6450447973
Napak,2025-11-01,2025,11,6.089582487,436.8358753,-430.7462928,-430.7462928,-1079.805907,-1907.8781,-2883.207901,-4332.339935,-0.8897889537,-0.2550579946,0.3258508846,0.482277963,-0.9191746984
