encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
same_scalar_rxryrz,2,46,12,93,0.000988364846691,0.0019091206855947,0.0001793644677182,1.1907577153225325e-06,0.0092202945401888,0.9990116351533088,-8.582250048258233,0.000187402837239,16.193369648185712,2.938707439095148
same_scalar_rxryrz,3,42,12,93,0.0001699140690475,0.0002420522594678,8.196990995336503e-05,2.033399296319961e-06,0.0013609180846867,0.9998300859309524,-9.570226950100208,6.977554623165629e-05,2.7838721072750268,1.3429950046759327
same_scalar_rxryrz,3,43,12,93,0.0001766645128257,0.0002359816976911,0.0001091537236635,1.338390871319157e-07,0.001510585547583,0.9998233354871744,-9.389788597023207,8.357312197676295e-05,2.894471378137462,1.7883746085034855
same_scalar_rxryrz,3,44,12,93,0.0001289269742175,0.0001886818644533,7.541113056118253e-05,5.887043427675982e-07,0.0014225277564057,0.9998710730257826,-9.670903483822926,6.309282622771302e-05,2.1123395455796885,1.2355359631144145
same_scalar_rxryrz,3,45,12,93,0.0001788552019347,0.0003342356336396,7.266064949991804e-05,1.937918045237888e-06,0.0026556425730963,0.9998211447980652,-9.587986568398591,6.854729805610785e-05,2.930363628499075,1.1904720814066572
same_scalar_rxryrz,3,46,12,93,0.0001831732134705,0.0003315033241501,6.814062782099697e-05,3.1627674133626245e-07,0.0023187589913626,0.9998168267865294,-9.678514278255763,6.261446237066486e-05,3.001109929501597,1.1164160462192143
same_scalar_rxryrz,4,42,12,93,0.0001159526071163,0.0001501854032946,6.647312489829044e-05,3.759927267257492e-06,0.0009405638017165,0.9998840473928838,-9.739791538641704,5.889281043719891e-05,1.8997675149950088,1.0890956783335906
same_scalar_rxryrz,4,43,12,93,0.0001057489037751,0.0001312147016943,6.58970677702004e-05,4.992007090606116e-07,0.0006187164788013,0.9998942510962252,-9.898574265470248,5.024626885265968e-05,1.732590039451423,1.0796575583469634
same_scalar_rxryrz,4,44,12,93,7.407910020853259e-05,9.543541341237978e-05,4.132208274377096e-05,1.7629018463154827e-06,0.0006803892387133,0.9999259208997916,-10.142995458836252,3.9350752547008346e-05,1.213711977816598,0.6770210036739435
same_scalar_rxryrz,4,45,12,93,9.500541801364204e-05,0.0001459430937729,5.279904890682889e-05,1.4727545958093665e-06,0.0010753415853905,0.9999049945819865,-10.019860419063171,4.4507162839349405e-05,1.5565687687355112,0.8650596172894846
same_scalar_rxryrz,4,46,12,93,9.807424675498668e-05,0.0001329502799097,5.318099798846915e-05,1.1858428708348397e-07,0.0008118003840694,0.9999019257532448,-9.899189142115278,5.021538309188181e-05,1.606848458833702,0.8713174710430786
same_scalar_rxryrz,5,42,12,93,6.534132545797989e-05,6.309433465326708e-05,5.40318052790626e-05,7.297789823414923e-07,0.0004133132750344,0.9999346586745422,-10.131374547052978,3.981071156628119e-05,1.0705522763035424,0.8852570976921617
same_scalar_rxryrz,5,43,12,93,7.936344926591278e-05,6.544275118720542e-05,6.640161934651943e-05,3.5759368847622765e-07,0.0003119218656016,0.999920636550734,-9.923448541704271,4.901184562091254e-05,1.300290752772715,1.0879241313733743
same_scalar_rxryrz,5,44,12,93,7.305033946383883e-05,9.557648504200616e-05,4.7844230549779786e-05,1.283717260531196e-07,0.0007120631490881,0.9999269496605362,-10.149709759675137,3.908742477638109e-05,1.1968567617755357,0.783879873327592
same_scalar_rxryrz,5,45,12,93,5.905548804117538e-05,6.653609552792306e-05,3.707645621937412e-05,6.376801602587822e-07,0.0004865070533379,0.9999409445119593,-10.35481388146959,3.1839150377445e-05,0.9675651160666174,0.6074606586982256
same_scalar_rxryrz,5,46,12,93,6.179606208207885e-05,7.77237059846473e-05,3.1213325653504855e-05,5.381855168435395e-07,0.0004959838830691,0.999938203937918,-10.297744440400182,3.370904225580955e-05,1.0124666811527798,0.5113991275070235
same_scalar_rxryrz,6,42,12,93,6.309633286203375e-05,7.252696498424269e-05,4.075636832712932e-05,8.296956486767851e-07,0.0003931841522977,0.999936903667138,-10.33538888905304,3.246367165517339e-05,1.033770317611561,0.6677523386716868
same_scalar_rxryrz,6,43,12,93,6.045996961750839e-05,5.627294232263816e-05,4.111859120593859e-05,1.7131692480391662e-06,0.0002273671661508,0.9999395400303824,-10.181522593321702,3.786351428518587e-05,0.9905761422132574,0.6736869983180979
same_scalar_rxryrz,6,44,12,93,7.14393029914483e-05,6.24175061661944e-05,5.075465745038702e-05,2.784373577588851e-07,0.0003144101197984,0.9999285606970084,-9.992669478070283,4.573395774715841e-05,1.170461540211889,0.831564307667141
