encoding,depth,seasonal_lag,n_seeds,log10_prominence_mean,log10_prominence_std,prominence_ratio_mean,prominence_ratio_std,center_fidelity_mean,center_fidelity_std
seasonal_meridian,2,24,5,1.5588658693436144,0.04765286584865771,36.392544723198235,4.1526126739994105,0.060478391947075064,0.0016539821369028589
seasonal_meridian,2,36,5,1.336127939931415,0.015032573593718675,21.693875513695055,0.7567166811480289,0.02144492574283366,0.0011407854489283147
seasonal_meridian,3,12,5,1.247335832287483,0.08797421514058898,17.97774129246761,3.8489089713752045,0.00807868465720318,0.0010779156234832997
seasonal_meridian,3,24,5,1.619665482417663,0.06342527937485004,42.009054177408785,6.073013837810302,0.02196770292724488,0.0011095511321975503
seasonal_meridian,3,36,5,1.154576042843221,0.12195689419999876,14.744104892176585,4.294860407691788,0.00424138592434618,0.0008889934380949379
seasonal_meridian,4,12,5,1.1343009771450472,0.07238103707560041,13.767601089761595,2.10626965430438,0.0024843116046603803,0.00018310959422157235
seasonal_meridian,4,24,5,1.5232655626799931,0.08459335773967698,33.895225648239716,7.028422644840269,0.00858822991286724,0.0002778168927982679
seasonal_meridian,4,36,5,0.9413129400637243,0.07297966294373788,8.835844408101925,1.5024947256806516,0.00118041136680914,0.00010853420416097917
seasonal_meridian,5,12,5,1.0376794674736671,0.049636306294356454,10.964846180224319,1.2989679405639916,0.00099846115811766,0.00014688870597198873
seasonal_meridian,5,24,5,1.468482131231961,0.036116506315054135,29.49088584669076,2.4649914987043666,0.0036882572880755403,0.0001506459967214806
seasonal_meridian,5,36,5,0.6615637295566457,0.061920444975139724,4.622968037439035,0.611075174697883,0.0003560027536659,5.66501301603272e-05
seasonal_meridian,6,12,5,0.8202548821356072,0.07523533707169608,6.686278303068148,1.065070736095334,0.00048131908153648,7.800041243103541e-05
seasonal_meridian,6,24,5,1.2485654736248053,0.03944208980553027,17.782227696669086,1.5941395912347,0.0015859223168681,9.03304377473498e-05
seasonal_meridian,6,36,5,0.34693792878946866,0.11783002878115141,2.2906002804032966,0.6428901555711111,0.00014735298464434144,3.5044295001879036e-05
