encoding,depth,seed,seasonal_lag,center_fidelity,neighbor_geometric_mean_fidelity,neighbor_arithmetic_mean_fidelity,log10_seasonal_prominence,seasonal_prominence_ratio,seasonal_prominence_arithmetic_ratio
seasonal_meridian,1,46,36,0.1331186143322176,0.011562194134865212,0.029390063256487773,1.0611985311650793,11.51326580227581,4.529374883289237
seasonal_meridian,2,42,12,0.0305106913101051,0.0014933260497829305,0.005003164672293675,1.3102974069268718,20.431366153788137,6.0982784514501365
seasonal_meridian,2,42,24,0.0596343435093145,0.0017112636220820957,0.006116828018390975,1.5421795243941356,34.84813370645801,9.749226777345498
seasonal_meridian,2,42,36,0.0219115146657338,0.0010473578190278376,0.002935087166618475,1.3205773205713005,20.92075341173484,7.465371016894923
seasonal_meridian,2,43,12,0.0293263566609685,0.0014170860559045988,0.004579388682450725,1.3158618874575743,20.694831156353438,6.403989417485761
seasonal_meridian,2,43,24,0.0612396650892863,0.0018007084607174581,0.0058940936833132,1.5315894018111362,34.00865072010963,10.390005381601288
seasonal_meridian,2,43,36,0.0223527341277254,0.0009801639933580879,0.002374857201630725,1.358031907956241,22.805096166758663,9.412243444522314
seasonal_meridian,2,44,12,0.0274664448442358,0.0012758446988892697,0.0049171128662257,1.3330046360993606,21.52804715820636,5.585888628446029
seasonal_meridian,2,44,24,0.0580119529033682,0.001551520609897229,0.005100003517663074,1.57275993673494,37.39038497671702,11.374884880461897
seasonal_meridian,2,44,36,0.0194771426167753,0.0008819392890270653,0.0028302159534387998,1.3440865541091362,22.084448282445862,6.881857404948188
seasonal_meridian,2,45,12,0.0309976838981556,0.0016434104628864422,0.005464205364078525,1.275583197582373,18.861802695178234,5.672862169846906
seasonal_meridian,2,45,24,0.0613541854732677,0.0018829370245281051,0.0061802440119301996,1.5130083997374562,32.58430031065115,9.927469749548886
seasonal_meridian,2,45,36,0.021981952460901,0.00102380564037144,0.0031614771871189998,1.3318487464633748,21.47082570567386,6.953063760973325
seasonal_meridian,2,46,12,0.0295303047389298,0.0016010658023277143,0.0044565413150599005,1.2658587473153509,18.444154322699962,6.6262831759550025
seasonal_meridian,2,46,24,0.0621518127601386,0.0014409924854323988,0.0053408189113964746,1.6347920840404035,43.131253902055356,11.637131644272065
seasonal_meridian,2,46,36,0.0215012848430328,0.0010147737912308981,0.00255930566889835,1.3260951705570223,21.188254001862045,8.401217996085634
seasonal_meridian,3,42,12,0.0083141414676896,0.0005160423662176164,0.0010704044387429249,1.2071320519445066,16.111354439033605,7.767289789505793
seasonal_meridian,3,42,24,0.0239373208897751,0.00060726404668016,0.00154230293363625,1.5956979724318177,39.418307440787196,15.52050532208913
seasonal_meridian,3,42,36,0.0050497032487011,0.0003771621481507282,0.0006438866054433,1.126737756457589,13.388679838261636,7.842535014724377
seasonal_meridian,3,43,12,0.0098066279808195,0.0004091487461842476,0.0009822759333744146,1.379638475800518,23.968368648998347,9.983577574919067
seasonal_meridian,3,43,24,0.0213969585073853,0.0005240191026881935,0.0016381089428032483,1.6110049253789773,40.83240171516629,13.061987483426655
seasonal_meridian,3,43,36,0.0053367552245735,0.0002535650147709254,0.00043625014818885946,1.323187951671418,21.046890989258937,12.233245642963393
seasonal_meridian,3,44,12,0.0069626057097547,0.00046785530675176276,0.0011206159753701546,1.1726602419859216,14.881963738094253,6.213195120170277
seasonal_meridian,3,44,24,0.0216368518658896,0.0004721414332868619,0.0016321868929367325,1.6611219576527123,45.82705592106669,13.25635682992113
seasonal_meridian,3,44,36,0.0034045671505686,0.00031466240575523725,0.0005886879104042416,1.0342170457380342,10.81974550597211,5.783314198232377
seasonal_meridian,3,45,12,0.0076847857216643,0.0003906058416987058,0.000984443521557596,1.2938930282924823,19.67401636453755,7.806223062451931
seasonal_meridian,3,45,24,0.0215741771193258,0.0004324805247221602,0.001154546632505524,1.6979676845970373,49.8847367362629,18.686276077482365
seasonal_meridian,3,45,36,0.0038469796319593,0.0002251384220422744,0.00036729533047589655,1.2326702690514475,17.0871750679542,10.473804899656232
seasonal_meridian,3,46,12,0.0076252624060878,0.000499918755032876,0.0011024019250392401,1.1833553634139866,15.253003271674297,6.9169530938694415
seasonal_meridian,3,46,24,0.0212932062538486,0.0006247498907077216,0.0016295028815082,1.53253487202777,34.08276907376085,13.067301994667536
seasonal_meridian,3,46,36,0.0035689243659284,0.0003136679553737642,0.0005424114743862999,1.056067191297616,11.37803305943605,6.579736112637337
seasonal_meridian,4,42,12,0.0027230189417774,0.00018751464425299254,0.0002733427193664625,1.1620154720725884,14.521633510946135,9.961922337235292
seasonal_meridian,4,42,24,0.0084184674678615,0.00027239734444041343,0.0005190627847723152,1.490030168565374,30.905101094709924,16.218591882972746
seasonal_meridian,4,42,36,0.0011798930657842,0.00014135671447352316,0.00017266996592008453,0.9215262063997516,8.346919141256643,6.833226956969925
seasonal_meridian,4,43,12,0.0025120194193191,0.000187611327834111,0.0002778361159868909,1.1267639352016725,13.389486915951412,9.041371062924103
seasonal_meridian,4,43,24,0.0084394851180056,0.00029421525606040705,0.0005790953842450244,1.4576507630737217,28.68472978258082,14.573566544669125
seasonal_meridian,4,43,36,0.0011029544876186,0.00015804834147950148,0.00018360132552889283,0.8437676492360469,6.978589444810157,6.007334012656848
seasonal_meridian,4,44,12,0.0022336984823567,0.0002170690011675829,0.0003058341274429426,1.0124267412635546,10.290269316862185,7.303627299649304
seasonal_meridian,4,44,24,0.0087698931698473,0.00030741635804790217,0.0006357364865109893,1.4552673298686871,28.52773751382728,13.794855818293048
seasonal_meridian,4,44,36,0.0013498201618356,0.0001470399133491732,0.0001782444239546563,0.9628406726609717,9.179957544113922,7.572860524259551
seasonal_meridian,4,45,12,0.0025583733529902,0.0001642517783147748,0.00021633837193610984,1.1924538427254396,15.575924834660182,11.825795535457537
seasonal_meridian,4,45,24,0.0089848438642983,0.0002483986808335005,0.0004423173489785072,1.5583612493713486,36.17106111091129,20.313116555450524
seasonal_meridian,4,45,36,0.0010705094196495,0.00012493948149375312,0.00014954795239309783,0.9328907938346873,8.568223645965945,7.158302086514611
seasonal_meridian,4,46,12,0.0023944478268585,0.00015898658617091745,0.00020658981943356047,1.1778448944619813,15.060690870388058,11.590347643575715
seasonal_meridian,4,46,24,0.0083284599443235,0.00018430893890358774,0.00033117847386706674,1.6550183025208338,45.18749873916928,25.14795073204697
seasonal_meridian,4,46,36,0.0011988796991578,0.00010795337590481265,0.0001247723395007246,1.0455393781871645,11.10553226436296,9.608537468761957
seasonal_meridian,5,42,12,0.0012133769170123,9.279626495945756e-05,0.00010124213954750761,1.1164652325134563,13.075708570193214,11.9848999876472
seasonal_meridian,5,42,24,0.003835787495523,0.0001327103636677154,0.00018950427233698094,1.4609496997642921,28.90345101553013,20.241166324219396
seasonal_meridian,5,42,36,0.0003746552477649,7.891992628070154e-05,8.240309799066092e-05,0.6764451491986234,4.747283296139052,4.546616048432563
seasonal_meridian,5,43,12,0.0010061862460427,9.102544961752639e-05,9.832381573877915e-05,1.0435155436913819,11.05390031326981,10.233392982996872
seasonal_meridian,5,43,24,0.0036160590871919,0.00013318737447125598,0.00018428953382438907,1.433772460590506,27.15016420698573,19.621619373337126
seasonal_meridian,5,43,36,0.0003011159527415,8.37021402683629e-05,8.605569793787156e-05,0.5559972014242271,3.5974701695329725,3.499082105625272
seasonal_meridian,5,44,12,0.0008076586836623,8.396056894218608e-05,9.195239666005784e-05,0.9831524939844574,9.619499889506955,8.783443531636948
seasonal_meridian,5,44,24,0.0037281634826367,0.00011558122364807302,0.00014453253302804665,1.508607660231807,32.25578831029149,25.794631869582243
seasonal_meridian,5,44,36,0.0002955590440589,6.387731439943426e-05,6.462715727647879e-05,0.6652976044668284,4.626979810245711,4.573294827041224
seasonal_meridian,5,45,12,0.0010221922060338,9.488805081885146e-05,0.00010379268060799245,1.0323210397505322,10.772612538803672,9.848403568016982
seasonal_meridian,5,45,24,0.0037973215657019,0.00011904299648701677,0.00015747011542259094,1.503773525558076,31.898739764300622,24.114553771115922
seasonal_meridian,5,45,36,0.0004283179070601,8.266651329577467e-05,8.642548746261089e-05,0.7144366113418323,5.181274617542056,4.955921217631517
seasonal_meridian,5,46,12,0.0009428917378372,9.152058822755985e-05,9.859502093290119e-05,1.0129430274285074,10.302509589347945,9.563279452812173
seasonal_meridian,5,46,24,0.0034639548093242,0.00012713493565386742,0.00017527526199453736,1.4353073100151232,27.24628593634582,19.7629418430546
seasonal_meridian,5,46,36,0.0003803656167041,7.665829761806634e-05,7.908955318881832e-05,0.6956420813517172,4.961832293735385,4.809302889801584
seasonal_meridian,6,42,12,0.0005153378119351,6.804988987368797e-05,6.897981399287223e-05,0.8792645824508876,7.572941159664672,7.470849544307999
seasonal_meridian,6,42,24,0.001479643273181,7.61955273409759e-05,7.94791843508659e-05,1.2882275449619298,19.419030549648657,18.616739530806218
seasonal_meridian,6,42,36,0.0001942984677497,5.8491347284156246e-05,5.858941327327005e-05,0.5213777507623591,3.3218326602357195,3.31627263177158
seasonal_meridian,6,43,12,0.0005413769335341,7.3367006462923e-05,7.408966581769369e-05,0.8679989485732542,7.379024436654535,7.307050552316181
seasonal_meridian,6,43,24,0.0015010508626887,9.491391489840617e-05,0.00011217377208696409,1.1990655214012857,15.81486617947845,13.38147799402691
seasonal_meridian,6,43,36,0.0001402934848985,6.687047599065823e-05,6.755447662235145e-05,0.3218030886949972,2.0979884294243525,2.0767459376938127
seasonal_meridian,6,44,12,0.0005496077106367,7.700908770335182e-05,7.756207157518615e-05,0.8535108384576402,7.136920161343221,7.086037021380071
seasonal_meridian,6,44,24,0.0016811210499109,8.820407608823876e-05,9.819121983176234e-05,1.2801103309241442,19.059448547809943,17.120889757671595
seasonal_meridian,6,44,36,0.0001478327067273,6.519883117847435e-05,6.565507649883367e-05,0.35553071845389006,2.2674134498304856,2.251656910793885
seasonal_meridian,6,45,12,0.0003707471075013,7.472641966377735e-05,7.556604938315485e-05,0.6956035968486778,4.961392626188069,4.906265585242396
seasonal_meridian,6,45,24,0.0016185069076903,8.900091214313936e-05,9.416852780815738e-05,1.2597200996662248,18.185284495593372,17.18734427905218
seasonal_meridian,6,45,36,0.0001575326936303,7.114300148046893e-05,7.161031620372583e-05,0.3452385151536075,2.2143104782210785,2.199860327136828
seasonal_meridian,6,46,12,0.0004295258440752,6.731205594138853e-05,6.980229381840332e-05,0.8048964443475759,6.381113131490242,6.153463168311467
seasonal_meridian,6,46,24,0.0016492894908696,0.00010036748009049439,0.00010989606155325005,1.215703871170442,16.432508710815004,15.00772154669472
seasonal_meridian,6,46,36,9.680757021590716e-05,6.239786770369529e-05,6.260607567451212e-05,0.1907395708824895,1.551456384304846,1.5462967319531096
