encoding,depth,tau,n_seeds,mean_fidelity,sd_fidelity_across_seeds,mean_median_fidelity,sd_median_fidelity_across_seeds,mean_geometric_fidelity,mean_fidelity_over_haar,sd_fidelity_over_haar_across_seeds
ry,4,1,5,0.00022068944492566,3.183064488905105e-05,9.387223352578528e-05,1.462445670308968e-05,8.098787501338453e-05,3.6157758656626746,0.521513285862516
ry,4,2,5,9.910405282799447e-05,5.545121033070132e-06,5.4930744932127815e-05,7.624241004710889e-06,4.8116408932274576e-05,1.623720801534303,0.09085126300633638
ry,4,3,5,6.974009354969899e-05,9.868576056255112e-06,4.255074483068171e-05,4.733613816331166e-06,3.432669201078128e-05,1.1426216927182682,0.16168675010568384
ry,4,4,5,6.556813992910669e-05,7.604592632382338e-06,4.519254315125226e-05,8.65609430635523e-06,3.532124205945574e-05,1.074268404598484,0.12459364568895236
ry,4,5,5,6.393391053181646e-05,7.939373262536907e-06,4.190616918885632e-05,5.731652957073547e-06,3.492841435112716e-05,1.047493190153281,0.13007869153340476
ry,4,6,5,6.832559212164579e-05,4.6037858021671796e-06,4.425002809644587e-05,7.936880825404102e-06,3.7700728481707494e-05,1.1194465013210446,0.0754284265827071
ry,4,7,5,6.090960231439707e-05,4.536802642827957e-06,3.83208529511159e-05,3.913452095853638e-06,3.0212758471493448e-05,0.9979429243190818,0.07433097450009321
ry,4,8,5,6.533153525845174e-05,9.16682657899729e-06,3.966419153032066e-05,9.085955762135813e-06,3.468613777877771e-05,1.0703918736744733,0.15018928667029158
ry,4,9,5,6.310119187981521e-05,6.028253776338108e-06,4.2057401782302206e-05,5.720508937813214e-06,3.364839024526293e-05,1.0338499277588924,0.0987669098715235
ry,4,10,5,7.810915006303082e-05,1.0617054864517428e-05,5.35688073664734e-05,4.216622463238282e-06,4.213136376821669e-05,1.2797403146326969,0.17394982690025337
ry,4,11,5,0.00016518884518498,3.493956335766438e-05,6.311987604758172e-05,9.172936169423615e-06,5.824267313385081e-05,2.706454039511285,0.5724498060517028
ry,4,12,5,0.00018400043033892,2.873078034607589e-05,6.555517858630634e-05,1.3264557023174167e-05,5.89690339618829e-05,3.014663050673541,0.4707251051898575
ry,4,13,5,0.00010688842252873286,6.641187773618928e-06,5.905216111530533e-05,7.464664050950543e-06,5.210865173631309e-05,1.7512599147116141,0.10880922048317053
ry,4,14,5,0.00012721935398566468,2.1211186469699057e-05,5.369888988623009e-05,1.2259040559727112e-05,5.1102999444880744e-05,2.0843618957016554,0.3475240791197859
ry,4,15,5,8.977688532610463e-05,1.2971169884404595e-05,4.6947838551253476e-05,4.641509241207844e-06,4.187680955565974e-05,1.4709044891830183,0.21251964738628742
ry,4,16,5,6.625861914452721e-05,9.146669656891257e-06,3.9347282979928296e-05,8.706532204938591e-06,3.471643714716891e-05,1.0855812160639338,0.14985903565850645
ry,4,17,5,4.769136908147309e-05,4.328003100604548e-06,3.138543388070293e-05,4.272547357137822e-06,2.491043927890814e-05,0.7813753910308551,0.07091000280030492
ry,4,18,5,6.0907212843861024e-05,8.212518263054585e-06,4.029520321029301e-05,7.452410158877809e-06,3.271594419589311e-05,0.997903775233819,0.13455389922188632
ry,4,19,5,5.730382224608715e-05,8.155802979903983e-06,3.631248637805381e-05,5.198585922215648e-06,2.981652657222976e-05,0.9388658236798919,0.13362467602274686
ry,4,20,5,6.282291800889452e-05,5.29130431252994e-06,4.030747577406959e-05,4.745420509773677e-06,3.2869804091737415e-05,1.0292906886577278,0.08669272985649054
ry,4,21,5,6.517368761886733e-05,1.5035908868589334e-05,3.860186236325149e-05,9.162673178561192e-06,3.10838110546771e-05,1.0678056979475221,0.2463483309029676
ry,4,22,5,8.644542650898464e-05,1.0178849511404254e-05,5.2741238172593635e-05,6.3921640569500834e-06,4.1195266142377364e-05,1.4163218679232275,0.1667702703948956
ry,4,23,5,0.00016681266277856,2.4408709254888626e-05,6.127272280983211e-05,7.600640479167459e-06,5.9360902431545074e-05,2.7330586669648618,0.39991229243237
ry,4,24,5,0.00015813789928746002,2.0939452057408746e-05,7.246236679956271e-05,1.7236424395865302e-05,6.749346500983764e-05,2.590931341926505,0.34307198250894627
ry,4,25,5,0.00023033010188749998,2.906675651234325e-05,7.977412019061603e-05,1.0217577247436346e-05,7.2933018594252e-05,3.773728389325663,0.47622973869778423
ry,4,26,5,0.00010459361879980531,1.649872874865987e-05,5.63724449304489e-05,9.132708601088979e-06,4.628613583774232e-05,1.7136618504163459,0.2703151718181698
ry,4,27,5,7.31207721509947e-05,1.0656124238957346e-05,4.027976543611824e-05,5.302561593228371e-06,3.843293519998642e-05,1.198010730921897,0.17458993953107693
ry,4,28,5,6.0914276674917934e-05,7.3276598469475355e-06,3.984129679663672e-05,6.187257319055655e-06,3.314388579103031e-05,0.9980195090418554,0.12005637893238844
ry,4,29,5,5.826431840348196e-05,7.883058640647831e-06,3.677073841357709e-05,7.166695005319618e-06,3.129804827662836e-05,0.9546025927226485,0.12915603276837406
ry,4,30,5,5.55076136978313e-05,7.110759431137908e-06,3.960537857782654e-05,7.797212144993658e-06,3.2349187877222736e-05,0.909436742825268,0.11650268251976346
ry,4,31,5,6.16695297565404e-05,5.856058306380653e-06,3.752560706570355e-05,5.91825345102833e-06,3.391620843947182e-05,1.010393575531158,0.09594565929174059
ry,4,32,5,6.190237865443585e-05,3.5545869303455103e-06,4.398859317293975e-05,7.503026245672789e-06,3.313245523517774e-05,1.014208571874277,0.05823835226678081
ry,4,33,5,6.157820162796014e-05,8.92182589110854e-06,3.640385275097689e-05,7.822198943452924e-06,2.9155003423532536e-05,1.0088972554724989,0.14617519539992233
ry,4,34,5,8.203203305361745e-05,6.374733450884079e-06,4.448397721845148e-05,7.562804146058021e-06,3.9489101107410815e-05,1.3440128295504685,0.10444363285928478
ry,4,35,5,8.761879866043542e-05,9.701517407964535e-06,5.668788004545187e-05,1.5457994632019705e-05,4.381000052510821e-05,1.4355463972527516,0.15894966121243628
ry,4,36,5,0.00012664779311023447,4.1303578108340666e-05,7.040735145021304e-05,1.6608453226408824e-05,6.123173338650614e-05,2.074997442318758,0.6767178237275338
ry,4,37,5,9.116869049438092e-05,1.0838529321174882e-05,6.409835898391887e-05,1.4434856469253767e-05,4.979813376162675e-05,1.493707825060031,0.17757846439825634
ry,4,38,5,6.0732907745719616e-05,6.3102309642998135e-06,4.02182028182307e-05,7.656003417892125e-06,3.496038631789857e-05,0.9950479605058702,0.10338682411908824
ry,4,39,5,6.873925114085921e-05,1.3905816464798984e-05,4.027780636321212e-05,3.188862744681743e-06,3.554303878890842e-05,1.1262238906918374,0.22783289695926656
ry,4,40,5,6.982383038611886e-05,1.3341111322579862e-05,3.653538119453892e-05,9.168225245612993e-06,3.211076832037689e-05,1.1439936370461712,0.21858076790914835
ry,5,1,5,9.414599527531381e-05,9.48279380662565e-06,4.878320292293967e-05,1.0011795303630011e-05,4.343616110754788e-05,1.542487986591049,0.1553660937283235
ry,5,2,5,6.509897735479293e-05,5.3895537135948155e-06,4.18412036702036e-05,5.701450347200976e-06,3.3858948134771555e-05,1.0665816449809271,0.08830244804353754
ry,5,3,5,6.40955221825654e-05,9.849581034433911e-06,4.392037252117077e-05,6.5978818787409544e-06,3.451697408685517e-05,1.0501410354391516,0.1613755356681652
ry,5,4,5,6.494166275217309e-05,7.1383208061062656e-06,4.650080098553379e-05,7.642303096762479e-06,3.7224689365985867e-05,1.0640042025316039,0.11695424808724506
ry,5,5,5,6.18762796507299e-05,3.512266755961888e-06,4.3612938806124435e-05,5.464453759261911e-06,3.207295022758905e-05,1.0137809657975587,0.057544978529679575
ry,5,6,5,6.080156124248022e-05,7.074389428931759e-06,4.0688565759869706e-05,7.330399347824748e-06,3.3292477665735164e-05,0.9961727793967959,0.11590679640361791
ry,5,7,5,6.861542061871119e-05,1.0227975900135975e-05,5.0427872744811035e-05,6.774397354566069e-06,3.9927001009986134e-05,1.124195051416964,0.16757515714782784
ry,5,8,5,5.897649665337325e-05,5.536540381500454e-06,4.10895097611336e-05,5.776095426412908e-06,3.388286460206808e-05,0.9662709211688671,0.09071067761050336
ry,5,9,5,5.881497523576657e-05,7.051711012181782e-06,4.408677800090466e-05,4.38093928416396e-06,3.45849806675859e-05,0.9636245542627995,0.11553523322358632
ry,5,10,5,6.577597537878204e-05,6.521308791834841e-06,4.8961451638492393e-05,9.476572846317203e-06,3.728352487614684e-05,1.077673580605965,0.10684512324542206
ry,5,11,5,8.659227431977535e-05,8.843343393733082e-06,4.7599561000594465e-05,6.190997422380753e-06,4.280127010737155e-05,1.4187278224551996,0.14488933816292285
ry,5,12,5,9.900180128933118e-05,1.0422767843839825e-05,5.480000470075963e-05,1.0849563048037187e-05,4.41430153387169e-05,1.6220455123248971,0.170766628354101
ry,5,13,5,6.611474336762433e-05,8.147608872742923e-06,4.7886379031026145e-05,1.0324338274306446e-05,3.671786219886683e-05,1.0832239553351568,0.13349042377101997
ry,5,14,5,7.636796604245207e-05,6.646127650925539e-06,4.921383364881311e-05,4.714324332688983e-06,3.741053979355905e-05,1.2512127556395347,0.108890155432764
ry,5,15,5,6.636949197045304e-05,8.762326854015858e-06,4.172517133057612e-05,8.828347429079051e-06,3.45813745600212e-05,1.0873977564439026,0.14356196317619585
ry,5,16,5,6.961429437787127e-05,7.91062825134682e-06,4.4253876280932634e-05,5.1883594456186215e-06,3.696186459081683e-05,1.1405605990870429,0.12960773327006644
ry,5,17,5,6.232374078295983e-05,9.116920645493198e-06,4.35824881518247e-05,9.749897613594961e-06,3.4827190988575036e-05,1.0211121689880138,0.14937162785576055
ry,5,18,5,5.917996193882547e-05,5.793452193716961e-06,3.821379134068378e-05,4.24164451947752e-06,3.325694921022566e-05,0.9696044964057166,0.09491992074185863
ry,5,19,5,6.681184530030334e-05,9.78335795347506e-06,4.56602900586756e-05,1.0929211101787828e-05,3.6866267468309025e-05,1.09464527340017,0.1602905367097354
ry,5,20,5,5.6006444157935446e-05,3.554255194503196e-06,3.6344631344420445e-05,2.8025912191717047e-06,3.122087161419231e-05,0.9176095810836143,0.05823291710674034
ry,5,21,5,6.618736037821176e-05,7.5530033259671766e-06,4.654546719766679e-05,4.653456266308407e-06,3.758996531606413e-05,1.0844137124366215,0.1237484064926463
ry,5,22,5,6.815242537591632e-05,1.0386691500548798e-05,4.797434295568413e-05,9.46668258941716e-06,3.905787632097288e-05,1.116609337359013,0.1701755535449915
ry,5,23,5,7.682941576631452e-05,1.219516260549995e-05,4.799716563451532e-05,5.658662984762562e-06,4.136624047322084e-05,1.258773147915297,0.19980554412851118
ry,5,24,5,7.748802613848926e-05,1.0988888519771278e-05,5.041049024327492e-05,1.0250208731520748e-05,4.258625381146538e-05,1.269563820253008,0.18004194950793265
ry,5,25,5,0.00012344668743525999,1.0380334287242073e-05,5.948117584095617e-05,6.870511856522774e-06,5.4563501632985746e-05,2.022550526939891,0.1700713969619364
ry,5,26,5,7.219172683103397e-05,5.660079169787067e-06,4.498559478369791e-05,4.249886942879591e-06,3.95958448199867e-05,1.1827892523996608,0.09273473711779139
ry,5,27,5,6.288306309502778e-05,5.498944306198488e-06,4.2282098471430174e-05,2.522377610688589e-06,3.655746287583156e-05,1.0302761057489354,0.09009470351275602
ry,5,28,5,6.384723574644756e-05,6.914767637306154e-06,3.9639246752311066e-05,7.710483712950122e-06,3.3146538616565016e-05,1.046073110469797,0.113291552969624
ry,5,29,5,5.5443528575456493e-05,5.7001847339183375e-06,3.931326144667793e-05,9.276033848846088e-06,3.1943205693767014e-05,0.9083867721802792,0.09339182668051801
ry,5,30,5,6.046778103089069e-05,4.193475140436972e-06,4.004867569399366e-05,7.185396210217109e-06,3.2259079133421947e-05,0.990704124410113,0.06870589670091938
ry,5,31,5,5.9017330803820284e-05,8.739579464525787e-06,4.036066626716267e-05,8.741320327718128e-06,3.338636095591159e-05,0.9669399478897915,0.1431892699467905
ry,5,32,5,5.950551056215811e-05,5.007539036946791e-06,4.005913981238867e-05,5.912017764125201e-06,3.4017890178265095e-05,0.9749382850503985,0.08204351958133622
ry,5,33,5,6.54585457069005e-05,4.293296584063908e-06,4.5579440113847695e-05,6.8319689309912654e-06,3.531726578778472e-05,1.0724728128618577,0.07034137123330302
ry,5,34,5,5.993506628519854e-05,9.644728857770964e-06,4.318296629417068e-05,8.587776702869871e-06,3.5030223008081086e-05,0.9819761260166929,0.1580192376057194
ry,5,35,5,6.279437327237776e-05,8.170359929476707e-06,4.104100611701605e-05,4.3120447099630585e-06,3.527083440939513e-05,1.0288230116946373,0.13386317708454634
ry,5,36,5,7.414555723516311e-05,7.236991672593869e-06,4.3839937319558665e-05,4.678093298323975e-06,3.91982381774592e-05,1.2148008097409124,0.118570871563778
ry,5,37,5,6.21694334622507e-05,6.27237643162386e-06,4.095881684601367e-05,5.584709667389844e-06,3.391343833350426e-05,1.0185839978455153,0.10276661545572532
ry,5,38,5,6.844960368001102e-05,1.1480734341845514e-05,4.8235004396759596e-05,1.0528854845599006e-05,3.605685805724839e-05,1.1214783066933005,0.18810035145679682
ry,5,39,5,6.857038905677813e-05,5.778874900791219e-06,4.6657962884021015e-05,5.939196140700418e-06,3.5330721180350724e-05,1.1234572543062529,0.09468108637456328
ry,5,40,5,5.823597259166819e-05,5.256109973630712e-06,3.9501029456601275e-05,5.184480968452352e-06,3.2886056263035256e-05,0.9541381749418916,0.08611610580796558
ry,6,1,5,7.046780604668511e-05,7.640970779079028e-06,4.6132801786966584e-05,1.0997090109270772e-05,3.735197817199121e-05,1.154544534268889,0.12518966524443076
ry,6,2,5,6.085503741654234e-05,8.648806280260718e-06,3.9893737140743233e-05,4.528438585761153e-06,3.40897444568522e-05,0.9970489330326296,0.1417020420957916
ry,6,3,5,5.641143456858187e-05,5.565198364618633e-06,3.664032494375369e-05,3.5013922920412103e-06,3.17759294481888e-05,0.9242449439716456,0.09118021000591166
ry,6,4,5,6.25894757904552e-05,6.134964119264835e-06,4.483430817028108e-05,4.974900203911654e-06,3.6393883083152666e-05,1.0254659713508179,0.10051525213003507
ry,6,5,5,6.910073153871244e-05,6.154369148521405e-06,4.743434626012241e-05,5.078084375518011e-06,3.724747366624193e-05,1.1321463855302645,0.10083318412937468
ry,6,6,5,6.308393799460544e-05,4.10143093952509e-06,4.467563251776642e-05,5.0472071302187394e-06,3.463073911877984e-05,1.0335672401036156,0.06719784451317908
ry,6,7,5,6.169989823291313e-05,5.914066483017177e-06,4.66510858242987e-05,6.737070058654015e-06,3.457634101278972e-05,1.0108911326480488,0.09689606525775343
ry,6,8,5,5.6116327371202496e-05,9.008501700318477e-06,3.9042262577278066e-05,7.143204215453343e-06,3.219071147535571e-05,0.9194099076497816,0.14759529185801792
ry,6,9,5,6.18493630988377e-05,4.99625838088204e-06,4.139496178112137e-05,9.02520983350881e-06,3.5201970691353005e-05,1.0133399650113568,0.08185869731237133
ry,6,10,5,5.9153295021794965e-05,5.471638537950222e-06,3.950290275541139e-05,6.767338525326815e-06,3.316469906818407e-05,0.9691675856370889,0.08964732580577647
ry,6,11,5,7.117677496457511e-05,8.129356304459301e-06,4.785094193000384e-05,3.4495438665815384e-06,3.587007921014157e-05,1.1661602810195986,0.13319137369226114
ry,6,12,5,7.432521251080805e-05,9.265539135950002e-06,4.8583518173737614e-05,7.4128042960729066e-06,4.080129237231035e-05,1.2177442817770792,0.15180659320340478
ry,6,13,5,6.337876405875554e-05,2.637872031569364e-06,4.60640722849879e-05,4.899429104815808e-06,3.5576542916343216e-05,1.0383976703386508,0.04321889536523246
ry,6,14,5,6.954387601845265e-05,6.701132270007336e-06,4.7091938573613584e-05,5.139519152688355e-06,3.910274393806305e-05,1.139406864686328,0.10979135111180022
ry,6,15,5,6.773015377976654e-05,6.76073138130495e-06,4.576041891194323e-05,3.614214544714533e-06,3.638797285513839e-05,1.109690839527695,0.1107678229513003
ry,6,16,5,6.17607260337123e-05,6.437990910339679e-06,4.531871632147336e-05,7.59680216398726e-06,3.575327770405166e-05,1.0118877353363422,0.10548004307500536
ry,6,17,5,5.972365379550424e-05,5.343457001952449e-06,4.19659399255263e-05,2.6313528498888707e-06,3.532666542959813e-05,0.9785123437855414,0.08754719951998895
ry,6,18,5,6.092917583510946e-05,5.509674977473412e-06,4.158517175392775e-05,4.002307883323743e-06,3.608858807498988e-05,0.9982636168824334,0.09027051483092444
ry,6,19,5,6.114820445915483e-05,5.164307757019228e-06,4.2273232794179516e-05,5.814273131556889e-06,3.530598426108277e-05,1.0018521818587927,0.08461201829100308
ry,6,20,5,6.384751285980082e-05,1.0103026697600835e-05,4.505279126726555e-05,8.381070245668692e-06,3.7449417708813936e-05,1.0460776506949767,0.16552798941349214
ry,6,21,5,6.368818875551589e-05,7.378184850509367e-06,4.542747549064924e-05,7.420986210748705e-06,3.837899557304247e-05,1.0434672845703723,0.12088418059074559
ry,6,22,5,6.149226765179663e-05,4.388388426209703e-06,4.5424607533042534e-05,4.766017187779481e-06,3.521057663630466e-05,1.007489313207036,0.07189935597501977
ry,6,23,5,6.131007168816869e-05,8.496441752283152e-06,4.008719426623135e-05,1.0153904262474215e-05,3.3735744058209795e-05,1.0045042145389558,0.13920570166940716
ry,6,24,5,5.934315595503869e-05,1.1607672588169564e-05,4.059486381761071e-05,8.738410899065526e-06,3.294930795820694e-05,0.9722782671673539,0.19018010768457014
ry,6,25,5,9.218740567934731e-05,1.8153320646689814e-05,5.3295743257100605e-05,1.5781070966287514e-05,4.443924373667201e-05,1.5103984546510039,0.29742400547608006
ry,6,26,5,6.89573687109102e-05,7.550682859187435e-06,4.591651275972434e-05,5.2333076549388746e-06,3.666364680686943e-05,1.1297975289595528,0.12371038796492694
ry,6,27,5,6.579076074648362e-05,9.563682807332918e-06,4.5946725849755725e-05,8.645886500735097e-06,3.466734077898337e-05,1.0779158240703877,0.15669137911534242
ry,6,28,5,5.747246581204896e-05,7.529012437213901e-06,3.968295375976367e-05,3.677707834556417e-06,3.4077375397987915e-05,0.9416288798646102,0.12335533977131255
ry,6,29,5,6.116636565140721e-05,9.122331867856685e-06,4.480296094041396e-05,1.0876574448148137e-05,3.487093067600683e-05,1.0021497348326558,0.14946028532296385
ry,6,30,5,5.9651911986020314e-05,1.1456103326132806e-05,4.062851346423113e-05,8.067037284224716e-06,3.482891745094453e-05,0.9773369259789568,0.1876967968953599
ry,6,31,5,5.951175379156388e-05,7.345523711082339e-06,4.424615959664281e-05,5.7112545993024086e-06,3.528180871523031e-05,0.9750405741209827,0.12034906048237304
ry,6,32,5,5.79552493319748e-05,6.87331989638427e-06,4.383983843393943e-05,8.821587714860676e-06,3.207432529858204e-05,0.9495388050550749,0.11261247318235988
ry,6,33,5,5.57100616390372e-05,4.802842696728277e-06,4.1960401503965645e-05,5.327733694443929e-06,3.4040595578060095e-05,0.9127536498939854,0.07868977474319609
ry,6,34,5,6.071913591461834e-05,5.225741913494538e-06,4.438335678997864e-05,5.7930527508864475e-06,3.1884145355149556e-05,0.994822322825107,0.08561855551069453
ry,6,35,5,6.255336762638007e-05,9.813587617881138e-06,4.4824853904744754e-05,1.0039564194639092e-05,3.4563897654873184e-05,1.024874375190611,0.1607858195313645
ry,6,36,5,6.736205706263094e-05,1.2047245330598081e-05,4.2259958489513395e-05,8.038650110750591e-06,3.463890848832155e-05,1.1036599429141454,0.19738206749651896
ry,6,37,5,6.177948849107306e-05,7.557378153771426e-06,4.169206665812718e-05,3.881022698772198e-06,3.3113115655760054e-05,1.012195139437741,0.12382008367139108
ry,6,38,5,5.633119186477292e-05,3.5277513575659065e-06,3.8946373548118676e-05,5.178505031965666e-06,3.2205638518963696e-05,0.9229302475124397,0.05779867824235984
ry,6,39,5,6.75548462194416e-05,6.629198166546653e-06,5.1029801496273846e-05,1.0109455193620155e-05,4.009190889573964e-05,1.1068186004593312,0.1086127827607003
ry,6,40,5,6.572466633934801e-05,5.735678542999837e-06,4.6147352702017336e-05,1.1174616572250096e-05,3.665560602870487e-05,1.0768329333038777,0.09397335724850929
same_scalar_rxryrz,1,1,5,0.01226155815550492,4.467544480078714e-17,0.00508806931357526,5.4872199244883923e-17,0.0048944548254648,200.89336881979344,4.229967790404662e-13
same_scalar_rxryrz,1,2,5,0.0179832974908041,0.0,0.00662805748978484,5.463690523629807e-17,0.00567920084823614,294.63834608933513,4.384687776036319e-13
same_scalar_rxryrz,1,3,5,0.0080712313394835,0.0,0.0049933305795159,0.0,0.0052344949925058,132.23905426609872,2.078868822981092e-13
same_scalar_rxryrz,1,4,5,0.01039131527394626,5.4388491649955414e-17,0.00128742308648572,4.468886183811373e-17,0.0019557468754311,170.2513094483361,3.308413945098555e-13
same_scalar_rxryrz,1,5,5,0.010557965667303361,5.532109048322206e-17,0.00579059317289124,5.5068932675560096e-17,0.0035883924237378,172.981709493099,1.9639791959612656e-13
same_scalar_rxryrz,1,6,5,0.0067281345965688,0.0,0.00461883459509022,4.4513068617497576e-17,0.0044912285305049,110.23375723018447,1.95496120514315e-13
same_scalar_rxryrz,1,7,5,0.0087989779089571,0.0,0.0033778951005466,0.0,0.0039615903110147,144.1624540603541,1.0247593068766006e-13
same_scalar_rxryrz,1,8,5,0.0111013338406359,0.0,0.0048821538089143,0.0,0.0053752714828908,181.88425364497974,2.6850619331769373e-13
same_scalar_rxryrz,1,9,5,0.014345408895071118,4.49189552783615e-17,0.0030500730848717,0.0,0.0036592670709626,235.0351793368458,5.219467218525709e-13
same_scalar_rxryrz,1,10,5,0.0080664877578518,0.0,0.00473655554841458,4.455952219067146e-17,0.0042220668806061,132.16133542464507,2.1923438880181595e-13
same_scalar_rxryrz,1,11,5,0.0116426752799251,0.0,0.0061251659598298,0.0,0.0058118054336821,190.7535917862933,2.1457920056692358e-13
same_scalar_rxryrz,1,12,5,0.0087223762098494,0.0,0.0035752304401576404,5.488762120765869e-17,0.0036901139644221004,142.90741182217357,2.799213746640164e-13
same_scalar_rxryrz,1,13,5,0.012440638822751818,4.467544480078714e-17,0.007814199757613261,5.3657383495489346e-17,0.0077402997666644,203.82742647196685,2.887986942269773e-13
same_scalar_rxryrz,1,14,5,0.0117526234213489,0.0,0.0057548494011986,7.076178189044338e-17,0.0056604202752461,192.5549821353815,2.766558158943409e-13
same_scalar_rxryrz,1,15,5,0.012237434736619679,4.426944975590862e-17,0.00576692044572414,5.483791268864643e-17,0.006922243012982681,200.49813072477772,5.712692894303979e-13
same_scalar_rxryrz,1,16,5,0.0118280819088401,0.0,0.0079310764028183,7.114481453410855e-17,0.0066461943998357195,193.79129399443698,1.6934187794693378e-13
same_scalar_rxryrz,1,17,5,0.011668371835796,0.0,0.00805982076060444,5.5266667360866185e-17,0.0062281554175236,191.17460415768278,1.922408793357801e-13
same_scalar_rxryrz,1,18,5,0.0029600288508697,0.0,0.0021193202660834,0.0,0.0021407019260374,48.49711269264996,5.0493548554981854e-14
same_scalar_rxryrz,1,19,5,0.012589514690413101,0.0,0.0070594108558277805,4.4923142159600806e-17,0.0066699768234024,206.26660868772896,2.4200213553522193e-13
same_scalar_rxryrz,1,20,5,0.0070321422725089,0.0,0.00535880974622454,5.5167888609235367e-17,0.0042510605748333,115.21461899278665,1.6633378991627446e-13
same_scalar_rxryrz,1,21,5,0.0076247555397255,0.0,0.00636619899631464,5.483791268864643e-17,0.0050535518210226196,124.92399476286384,1.6124780753884546e-13
same_scalar_rxryrz,1,22,5,0.0087365939036376,0.0,0.006567853060162001,0.0,0.0062793288157024,143.14035451719934,1.2058310082691391e-13
same_scalar_rxryrz,1,23,5,0.0171911738355324,0.0,0.0097266623760716,0.0,0.0086921114442783,281.66019212136416,1.2388735920980804e-13
same_scalar_rxryrz,1,24,5,0.0163204681398306,0.0,0.010336962417946561,5.532109048322206e-17,0.00722140272340642,267.39455000298534,4.196415108092822e-13
same_scalar_rxryrz,1,25,5,0.013108859430023581,4.511948732563426e-17,0.01266226424872692,4.480156374409349e-17,0.01063639757448164,214.77555290150696,3.963784161266333e-13
same_scalar_rxryrz,1,26,5,0.015842069226872237,5.518493204274439e-17,0.01200826740670516,5.548403955626764e-17,0.0111877290663272,259.5564622130758,3.06111178766429e-13
same_scalar_rxryrz,1,27,5,0.0066353995905692,0.0,0.00417737544249006,5.47263330289821e-17,0.0032794801423300006,108.7143868918871,1.702339396659758e-13
same_scalar_rxryrz,1,28,5,0.0110132594879065,0.0,0.00565873934121194,5.483791268864643e-17,0.0050081453526644,180.44124344986062,2.6850619331769373e-13
same_scalar_rxryrz,1,29,5,0.0051258782459814,0.0,0.00300287731936978,4.467070841370083e-17,0.0034036976827280995,83.98238918216074,9.39959687352353e-14
same_scalar_rxryrz,1,30,5,0.0110095287574489,0.0,0.00759669314651544,5.483791268864643e-17,0.0064132477757911,180.38011916204397,2.2424350501722045e-13
same_scalar_rxryrz,1,31,5,0.0069169860220224,0.0,0.0051996661182061,7.106810851230722e-17,0.0049531062368673,113.32789898481569,1.7302846319304764e-13
same_scalar_rxryrz,1,32,5,0.007137119570949399,0.0,0.00558623331028544,1.136144556194397e-16,0.006197689695323,116.93456705043548,1.4561792860887974e-13
same_scalar_rxryrz,1,33,5,0.012766351570806462,5.4409236101151513e-17,0.0092590714231114,0.0,0.0083719743445609,209.16390413609392,3.0511999048007806e-13
same_scalar_rxryrz,1,34,5,0.010514393083935519,4.49189552783615e-17,0.00619335448953574,8.936246607301166e-17,0.0063399034934349206,172.26781628720045,2.870451947490573e-13
same_scalar_rxryrz,1,35,5,0.0074550439927247,0.0,0.00306665280574054,5.495354408076416e-17,0.0034468030119376,122.14344077680217,5.123796534383003e-14
same_scalar_rxryrz,1,36,5,0.015375086074328198,0.0,0.01411669000519324,5.532109048322206e-17,0.0098667797823093,251.90541024179387,2.098207554046411e-13
same_scalar_rxryrz,1,37,5,0.0087966131161337,0.0,0.00455801165552238,4.441789862679376e-17,0.0043676085173779,144.12370929473542,2.824351513816025e-13
same_scalar_rxryrz,1,38,5,0.00960791297776952,4.426944975590862e-17,0.0038352781946653,0.0,0.0040477482968044,157.41604622777692,2.1645329030274947e-13
same_scalar_rxryrz,1,39,5,0.0282553645223979,0.0,0.017550694637225202,7.02295252508102e-17,0.01575193726438672,462.93589233496806,3.410605131648481e-13
same_scalar_rxryrz,1,40,5,0.014647930140308098,0.0,0.0106609658602685,0.0,0.007700304939778499,239.99168741880857,2.308990589380062e-13
same_scalar_rxryrz,2,1,5,0.0009735779712690001,0.00025302057431409933,0.00022617646985228,4.751266862748409e-05,0.00022058513166126,15.951101481272326,4.145489089562335
same_scalar_rxryrz,2,2,5,0.0005663584653259,6.79860332824659e-05,0.00016627429715550002,3.378558805387472e-05,0.00014360544662803712,9.279217095900208,1.1138831692995852
same_scalar_rxryrz,2,3,5,0.00040973988274823996,4.82846500944112e-05,0.00013415459655596578,5.267398687575646e-05,0.00011869499494039818,6.71317823894798,0.7910957071467526
same_scalar_rxryrz,2,4,5,0.00039929008791334,8.516959030931973e-05,9.240014340046271e-05,2.2024772427257638e-05,8.196342959930402e-05,6.541968800372947,1.3954185676282553
same_scalar_rxryrz,2,5,5,0.00040398316905335997,0.0001376805845810371,9.020858332441923e-05,2.0037273141717386e-05,8.874385452202928e-05,6.618860241771349,2.255758697775659
same_scalar_rxryrz,2,6,5,0.00029444548287324,5.734772741012566e-05,8.640389638947177e-05,2.317355973164004e-05,7.729425198950916e-05,4.824194791395952,0.9395851658871083
same_scalar_rxryrz,2,7,5,0.00021413020924004002,4.75969711325189e-05,7.741132381875902e-05,2.174337090558585e-05,6.514071017189516e-05,3.5083093481900454,0.7798287750348858
same_scalar_rxryrz,2,8,5,0.00024278853257285997,3.671098847881689e-05,9.838344052061357e-05,2.790629142392421e-05,8.650954113106779e-05,3.9778473176749083,0.6014728352370111
